"mri","vessel.reg.no","state.land","port.land","species.itis","landed.weight","live.weight","date.sold","permit","vessel","vtr","date","species"
1691,"9994039","ME","Portland",164732,585,784,2019-07-18,"244055","V15","24405519071709",2019-07-18,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,60,70,2019-07-18,"244055","V15","24405519071709",2019-07-18,"ATLANTIC COD"
1691,"9994039","ME","Portland",164499,18,60,2019-07-18,"244055","V15","24405519071709",2019-07-18,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,313,354,2019-07-18,"244055","V15","24405519071709",2019-07-18,"POLLOCK"
1691,"9994039","ME","Portland",164791,106,176,2019-07-21,"244055","V15","24405519071809",2019-07-21,"SILVER HAKE"
1691,"9994039","ME","Portland",164712,122,143,2019-07-21,"244055","V15","24405519071809",2019-07-21,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,10,13,2019-07-21,"244055","V15","24405519071809",2019-07-21,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,27,27,2019-07-21,"244055","V15","24405519071809",2019-07-21,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164732,704,943,2019-07-21,"244055","V15","24405519071809",2019-07-21,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,88,99,2019-07-21,"244055","V15","24405519071809",2019-07-21,"POLLOCK"
1691,"9994039","ME","Portland",172873,2,2,2019-07-21,"244055","V15","24405519071809",2019-07-21,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",172877,1,1,2019-07-21,"244055","V15","24405519071809",2019-07-21,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164744,15,17,2019-07-21,"244055","V15","24405519071809",2019-07-21,"HADDOCK"
1691,"9994039","ME","Portland",164732,4,5,2019-07-21,"244055","V15","24405519071809",2019-07-21,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,805,910,2019-07-21,"244055","V15","24405519071809",2019-07-21,"POLLOCK"
1691,"9994039","ME","Portland",164727,451,510,2019-07-21,"244055","V15","24405519071809",2019-07-21,"POLLOCK"
1691,"9994039","ME","Portland",164499,13,43,2019-07-21,"244055","V15","24405519071809",2019-07-21,"GOOSEFISH"
1691,"9994039","ME","Portland",164499,32,106,2019-07-21,"244055","V15","24405519071809",2019-07-21,"GOOSEFISH"
1691,"9994039","ME","Portland",164732,30,40,2019-07-21,"244055","V15","24405519071809",2019-07-21,"WHITE HAKE"
1691,"9994039","ME","Portland",164744,4,5,2019-07-21,"244055","V15","24405519071809",2019-07-21,"HADDOCK"
1691,"9994039","ME","Portland",164712,119,139,2019-07-21,"244055","V15","24405519071809",2019-07-21,"ATLANTIC COD"
1691,"9994039","ME","Portland",164744,2,2,2019-07-21,"244055","V15","24405519071809",2019-07-21,"HADDOCK"
1691,"9994039","ME","Portland",164499,3,10,2019-07-23,"244055","V15","24405519072204",2019-07-23,"GOOSEFISH"
1691,"9994039","ME","Portland",164712,64,75,2019-07-23,"244055","V15","24405519072204",2019-07-23,"ATLANTIC COD"
1691,"9994039","ME","Portland",164791,30,50,2019-07-23,"244055","V15","24405519072204",2019-07-23,"SILVER HAKE"
1691,"9994039","ME","Portland",164712,10,12,2019-07-23,"244055","V15","24405519072204",2019-07-23,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,288,325,2019-07-23,"244055","V15","24405519072204",2019-07-23,"POLLOCK"
1691,"9994039","ME","Portland",172877,8,8,2019-07-23,"244055","V15","24405519072204",2019-07-23,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",166774,10,10,2019-07-23,"244055","V15","24405519072204",2019-07-23,"REDFISH"
1691,"9994039","ME","Portland",164499,17,56,2019-07-23,"244055","V15","24405519072204",2019-07-23,"GOOSEFISH"
1691,"9994039","ME","Portland",164732,285,382,2019-07-23,"244055","V15","24405519072204",2019-07-23,"WHITE HAKE"
1691,"9994039","ME","Portland",164732,11,15,2019-07-23,"244055","V15","24405519072204",2019-07-23,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,54,61,2019-07-23,"244055","V15","24405519072204",2019-07-23,"POLLOCK"
1691,"9994039","ME","Portland",164732,2,2,2019-07-23,"244055","V15","24405519072204",2019-07-23,"WHITE HAKE"
1691,"9994039","ME","Portland",164732,3,4,2019-07-23,"244055","V15","24405519072204",2019-07-23,"WHITE HAKE"
1691,"9994039","ME","Portland",164740,10,11,2019-07-23,"244055","V15","24405519072204",2019-07-23,"CUSK"
1691,"9994039","ME","Portland",164744,3,3,2019-07-23,"244055","V15","24405519072204",2019-07-23,"HADDOCK"
1691,"9994039","ME","Portland",164727,181,205,2019-07-23,"244055","V15","24405519072204",2019-07-23,"POLLOCK"
1691,"9994039","ME","Portland",164727,257,290,2019-07-25,"244055","V15","24405519072308",2019-07-25,"POLLOCK"
1691,"9994039","ME","Portland",164499,10,33,2019-07-25,"244055","V15","24405519072308",2019-07-25,"GOOSEFISH"
1691,"9994039","ME","Portland",164732,660,884,2019-07-25,"244055","V15","24405519072308",2019-07-25,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,24,24,2019-07-25,"244055","V15","24405519072308",2019-07-25,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164727,43,49,2019-07-25,"244055","V15","24405519072308",2019-07-25,"POLLOCK"
1691,"9994039","ME","Portland",164712,564,660,2019-07-25,"244055","V15","24405519072308",2019-07-25,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,11,15,2019-07-25,"244055","V15","24405519072308",2019-07-25,"WHITE HAKE"
1691,"9994039","ME","Portland",164744,29,33,2019-07-25,"244055","V15","24405519072308",2019-07-25,"HADDOCK"
1691,"9994039","ME","Portland",164712,363,425,2019-07-25,"244055","V15","24405519072308",2019-07-25,"ATLANTIC COD"
1691,"9994039","ME","Portland",164499,52,173,2019-07-25,"244055","V15","24405519072308",2019-07-25,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,391,442,2019-07-25,"244055","V15","24405519072308",2019-07-25,"POLLOCK"
1691,"9994039","ME","Portland",164732,16,21,2019-07-25,"244055","V15","24405519072308",2019-07-25,"WHITE HAKE"
1691,"9994039","ME","Portland",164791,78,129,2019-07-25,"244055","V15","24405519072308",2019-07-25,"SILVER HAKE"
1691,"9994039","ME","Portland",172873,5,5,2019-07-25,"244055","V15","24405519072308",2019-07-25,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",172933,39,45,2019-07-28,"244055","V15","24405519072604",2019-07-28,"ATLANTIC HALIBUT"
1691,"9994039","ME","Portland",164499,7,23,2019-07-28,"244055","V15","24405519072604",2019-07-28,"GOOSEFISH"
1691,"9994039","ME","Portland",164499,2,7,2019-07-28,"244055","V15","24405519072604",2019-07-28,"GOOSEFISH"
1691,"9994039","ME","Portland",164732,20,27,2019-07-28,"244055","V15","24405519072604",2019-07-28,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,576,651,2019-07-28,"244055","V15","24405519072604",2019-07-28,"POLLOCK"
1691,"9994039","ME","Portland",172877,11,11,2019-07-28,"244055","V15","24405519072604",2019-07-28,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164712,549,642,2019-07-28,"244055","V15","24405519072604",2019-07-28,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,21,28,2019-07-28,"244055","V15","24405519072604",2019-07-28,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,838,980,2019-07-28,"244055","V15","24405519072604",2019-07-28,"ATLANTIC COD"
1691,"9994039","ME","Portland",164744,1,1,2019-07-28,"244055","V15","24405519072604",2019-07-28,"HADDOCK"
1691,"9994039","ME","Portland",164727,119,134,2019-07-28,"244055","V15","24405519072604",2019-07-28,"POLLOCK"
1691,"9994039","ME","Portland",164732,469,628,2019-07-28,"244055","V15","24405519072604",2019-07-28,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,924,1044,2019-07-28,"244055","V15","24405519072604",2019-07-28,"POLLOCK"
1691,"9994039","ME","Portland",164791,47,78,2019-07-28,"244055","V15","24405519072604",2019-07-28,"SILVER HAKE"
1691,"9994039","ME","Portland",164744,8,9,2019-07-28,"244055","V15","24405519072604",2019-07-28,"HADDOCK"
1691,"9994039","ME","Portland",164791,63,105,2019-07-30,"244055","V15","24405519072808",2019-07-30,"SILVER HAKE"
1691,"9994039","ME","Portland",164727,700,791,2019-07-30,"244055","V15","24405519072808",2019-07-30,"POLLOCK"
1691,"9994039","ME","Portland",164499,13,43,2019-07-30,"244055","V15","24405519072808",2019-07-30,"GOOSEFISH"
1691,"9994039","ME","Portland",164732,256,343,2019-07-30,"244055","V15","24405519072808",2019-07-30,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,459,519,2019-07-30,"244055","V15","24405519072808",2019-07-30,"POLLOCK"
1691,"9994039","ME","Portland",172873,4,4,2019-07-30,"244055","V15","24405519072808",2019-07-30,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164732,1,1,2019-07-30,"244055","V15","24405519072808",2019-07-30,"WHITE HAKE"
1691,"9994039","ME","Portland",164499,4,13,2019-07-30,"244055","V15","24405519072808",2019-07-30,"GOOSEFISH"
1691,"9994039","ME","Portland",164712,53,62,2019-07-30,"244055","V15","24405519072808",2019-07-30,"ATLANTIC COD"
1691,"9994039","ME","Portland",164712,16,19,2019-07-30,"244055","V15","24405519072808",2019-07-30,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,21,28,2019-07-30,"244055","V15","24405519072808",2019-07-30,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,61,69,2019-07-30,"244055","V15","24405519072808",2019-07-30,"POLLOCK"
1691,"9994039","ME","Portland",172877,18,18,2019-07-30,"244055","V15","24405519072808",2019-07-30,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164732,20,27,2019-07-30,"244055","V15","24405519072808",2019-07-30,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,76,89,2019-07-30,"244055","V15","24405519072904",2019-07-30,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,244,327,2019-07-30,"244055","V15","24405519072904",2019-07-30,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,296,334,2019-07-30,"244055","V15","24405519072904",2019-07-30,"POLLOCK"
1691,"9994039","ME","Portland",164712,39,46,2019-07-30,"244055","V15","24405519072904",2019-07-30,"ATLANTIC COD"
1691,"9994039","ME","Portland",164499,6,20,2019-07-30,"244055","V15","24405519072904",2019-07-30,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,25,28,2019-07-30,"244055","V15","24405519072904",2019-07-30,"POLLOCK"
1691,"9994039","ME","Portland",164744,1,1,2019-07-30,"244055","V15","24405519072904",2019-07-30,"HADDOCK"
1691,"9994039","ME","Portland",164727,495,559,2019-07-30,"244055","V15","24405519072904",2019-07-30,"POLLOCK"
1691,"9994039","ME","Portland",164499,33,110,2019-07-30,"244055","V15","24405519072904",2019-07-30,"GOOSEFISH"
1691,"9994039","ME","Portland",164499,17,56,2019-08-01,"244055","V15","24405519073011",2019-08-01,"GOOSEFISH"
1691,"9994039","ME","Portland",164712,117,137,2019-08-01,"244055","V15","24405519073011",2019-08-01,"ATLANTIC COD"
1691,"9994039","ME","Portland",164791,25,42,2019-08-01,"244055","V15","24405519073011",2019-08-01,"SILVER HAKE"
1691,"9994039","ME","Portland",164499,3,10,2019-08-01,"244055","V15","24405519073011",2019-08-01,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,31,35,2019-08-01,"244055","V15","24405519073011",2019-08-01,"POLLOCK"
1691,"9994039","ME","Portland",164712,51,60,2019-08-01,"244055","V15","24405519073011",2019-08-01,"ATLANTIC COD"
1691,"9994039","ME","Portland",164744,17,19,2019-08-01,"244055","V15","24405519073011",2019-08-01,"HADDOCK"
1691,"9994039","ME","Portland",164732,300,402,2019-08-01,"244055","V15","24405519073011",2019-08-01,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,19,19,2019-08-01,"244055","V15","24405519073011",2019-08-01,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164727,539,609,2019-08-01,"244055","V15","24405519073011",2019-08-01,"POLLOCK"
1691,"9994039","ME","Portland",164727,305,345,2019-08-01,"244055","V15","24405519073011",2019-08-01,"POLLOCK"
1691,"9994039","ME","Portland",172873,2,2,2019-08-01,"244055","V15","24405519073011",2019-08-01,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164499,8,27,2019-08-01,"244055","V15","24405519073112",2019-08-01,"GOOSEFISH"
1691,"9994039","ME","Portland",164744,2,2,2019-08-01,"244055","V15","24405519073112",2019-08-01,"HADDOCK"
1691,"9994039","ME","Portland",164727,481,544,2019-08-01,"244055","V15","24405519073112",2019-08-01,"POLLOCK"
1691,"9994039","ME","Portland",164727,348,393,2019-08-01,"244055","V15","24405519073112",2019-08-01,"POLLOCK"
1691,"9994039","ME","Portland",164791,17,28,2019-08-01,"244055","V15","24405519073112",2019-08-01,"SILVER HAKE"
1691,"9994039","ME","Portland",172877,16,16,2019-08-01,"244055","V15","24405519073112",2019-08-01,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164744,4,5,2019-08-01,"244055","V15","24405519073112",2019-08-01,"HADDOCK"
1691,"9994039","ME","Portland",164712,133,156,2019-08-01,"244055","V15","24405519073112",2019-08-01,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,63,71,2019-08-01,"244055","V15","24405519073112",2019-08-01,"POLLOCK"
1691,"9994039","ME","Portland",164712,62,73,2019-08-01,"244055","V15","24405519073112",2019-08-01,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,252,338,2019-08-01,"244055","V15","24405519073112",2019-08-01,"WHITE HAKE"
1691,"9994039","ME","Portland",164732,25,34,2019-08-01,"244055","V15","24405519073112",2019-08-01,"WHITE HAKE"
1691,"9994039","ME","Portland",172873,1,1,2019-08-01,"244055","V15","24405519073112",2019-08-01,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164732,10,13,2019-08-01,"244055","V15","24405519073112",2019-08-01,"WHITE HAKE"
1691,"9994039","ME","Portland",164499,24,80,2019-08-01,"244055","V15","24405519073112",2019-08-01,"GOOSEFISH"
1691,"9994039","ME","Portland",164744,3,3,2019-08-01,"244055","V15","24405519073112",2019-08-01,"HADDOCK"
1691,"9994039","ME","Portland",172877,1,1,2019-08-01,"244055","V15","24405519073112",2019-08-01,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",172877,25,25,2019-08-04,"244055","V15","24405519080204",2019-08-04,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164499,17,56,2019-08-04,"244055","V15","24405519080204",2019-08-04,"GOOSEFISH"
1691,"9994039","ME","Portland",164732,643,862,2019-08-04,"244055","V15","24405519080204",2019-08-04,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,3,3,2019-08-04,"244055","V15","24405519080204",2019-08-04,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164727,345,390,2019-08-04,"244055","V15","24405519080204",2019-08-04,"POLLOCK"
1691,"9994039","ME","Portland",164712,48,56,2019-08-04,"244055","V15","24405519080204",2019-08-04,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,37,42,2019-08-04,"244055","V15","24405519080204",2019-08-04,"POLLOCK"
1691,"9994039","ME","Portland",172873,4,4,2019-08-04,"244055","V15","24405519080204",2019-08-04,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164712,88,103,2019-08-04,"244055","V15","24405519080204",2019-08-04,"ATLANTIC COD"
1691,"9994039","ME","Portland",166774,2,2,2019-08-04,"244055","V15","24405519080204",2019-08-04,"REDFISH"
1691,"9994039","ME","Portland",164727,268,303,2019-08-04,"244055","V15","24405519080204",2019-08-04,"POLLOCK"
1691,"9994039","ME","Portland",164499,17,56,2019-08-04,"244055","V15","24405519080204",2019-08-04,"GOOSEFISH"
1691,"9994039","ME","Portland",164791,42,70,2019-08-04,"244055","V15","24405519080204",2019-08-04,"SILVER HAKE"
1691,"9994039","ME","Portland",164732,38,51,2019-08-04,"244055","V15","24405519080204",2019-08-04,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,3,3,2019-08-04,"244055","V15","24405519080204",2019-08-04,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",172421,170,213,2019-07-24,"244055","V15",NA,2019-07-24,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,169,211,2019-09-05,"244055","V15",NA,2019-09-05,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,266,333,2019-07-06,"244055","V15",NA,2019-07-06,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,290,363,2019-08-07,"244055","V15",NA,2019-08-07,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,285,356,2019-10-01,"244055","V15",NA,2019-10-01,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,420,525,2019-07-06,"244055","V15",NA,2019-07-06,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,194,243,2019-09-09,"244055","V15",NA,2019-09-09,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,151,189,2019-09-08,"244055","V15",NA,2019-09-08,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,171,214,2019-10-04,"244055","V15",NA,2019-10-04,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,183,229,2019-09-13,"244055","V15",NA,2019-09-13,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,245,306,2019-10-05,"244055","V15",NA,2019-10-05,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,390,488,2019-10-02,"244055","V15",NA,2019-10-02,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,257,321,2019-09-12,"244055","V15",NA,2019-09-12,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,151,189,2019-08-09,"244055","V15",NA,2019-08-09,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,148,185,2019-09-10,"244055","V15",NA,2019-09-10,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,164,205,2019-09-01,"244055","V15",NA,2019-09-01,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,151,189,2019-08-08,"244055","V15",NA,2019-08-08,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,246,308,2019-10-09,"244055","V15",NA,2019-10-09,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",172421,322,403,2019-09-02,"244055","V15",NA,2019-09-02,"BLUEFIN TUNA"
1191,"MS4939BD","MA","Harwich Port",172421,175,219,2019-09-01,"131983","V15",NA,2019-09-01,"BLUEFIN TUNA"
1191,"MS4939BD","MA","Harwich Port",172421,189,236,2019-09-05,"131983","V15",NA,2019-09-05,"BLUEFIN TUNA"
1191,"MS4939BD","MA","Harwich Port",172421,421,526,2019-09-09,"131983","V15",NA,2019-09-09,"BLUEFIN TUNA"
1191,"MS4939BD","MA","Harwich Port",172421,478,598,2019-10-08,"131983","V15",NA,2019-10-08,"BLUEFIN TUNA"
1191,"MS4939BD","MA","Harwich Port",172421,180,225,2019-09-02,"131983","V15",NA,2019-09-02,"BLUEFIN TUNA"
1191,"MS4939BD","MA","Harwich Port",172421,317,396,2019-09-08,"131983","V15",NA,2019-09-08,"BLUEFIN TUNA"
1191,"MS4939BD","MA","Harwich Port",172421,451,564,2019-09-03,"131983","V15",NA,2019-09-03,"BLUEFIN TUNA"
1191,"MS4939BD","MA","Harwich Port",172421,307,384,2019-10-01,"131983","V15",NA,2019-10-01,"BLUEFIN TUNA"
1196,"MS9434BE","MA","Harwich Port",564145,3555,8070,2019-05-02,"119852","V12","11985219043022",2019-05-02,"WINTER SKATE"
1196,"MS9434BE","MA","Harwich Port",164499,3128,3566,2019-05-02,"119852","V12","11985219043022",2019-05-02,"GOOSEFISH"
1196,"MS9434BE","MA","Harwich Port",564139,170,386,2019-05-02,"119852","V12","11985219043022",2019-05-02,"BARNDOOR SKATE"
1196,"MS9434BE","MA","Harwich Port",164499,1295,1476,2019-05-02,"119852","V12","11985219043022",2019-05-02,"GOOSEFISH"
1196,"MS9434BE","MA","Harwich Port",164499,35,116,2019-05-02,"119852","V12","11985219043022",2019-05-02,"GOOSEFISH"
1196,"MS9434BE","MA","Harwich Port",564145,5144,NA,2019-05-02,"119852","V12","11985219043022",2019-05-02,"WINTER SKATE"
1196,"MS9434BE","MA","Harwich Port",164499,128,NA,2019-05-02,"119852","V12","11985219043022",2019-05-02,"GOOSEFISH"
1196,"MS9434BE","MA","Harwich Port",164499,265,302,2019-05-03,"119852","V12","11985219050222",2019-05-03,"GOOSEFISH"
1196,"MS9434BE","MA","Harwich Port",168546,36,36,2019-05-03,"119852","V12","11985219050222",2019-05-03,"GOLDEN TILEFISH"
1196,"MS9434BE","MA","Harwich Port",564139,415,942,2019-05-03,"119852","V12","11985219050222",2019-05-03,"BARNDOOR SKATE"
